chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	178524672	178746031	0.256805241069673	9	0.0657446660278316	0.754784375119911	167	0.368904289376579	4	3	1	-7.1623900499375
chr1	178780650	182517357	0.109614686660492	144	0.0672447340971155	0.796729708436701	7575	0.253067385626859	2	2	0	-6.74005708041847
chr1	182517642	185984517	0.0943259254455148	70	0.0445938654574699	0.822368662030693	6468	0.267027069324439	2	2	0	-6.86834115485193
chr1	186022032	193819400	0.123871275290874	78	0.0825981741623771	0.785071803168689	4811	0.269698251665199	2	2	0	-6.74954152499509
chr1	194385035	197412976	0.0935799332509136	44	0.0790882605690052	0.851771720009492	2930	0.318470460110794	2	2	0	-6.87439642217544
chr1	197446702	201176018	0.120671376889731	80	0.0726782575047314	0.800508148946018	5273	0.271069207720642	2	2	0	-6.75637549094776
chr1	201178788	201183424	0.322346991926885	9	0.115627635105108	0.849108756675546	100	0.166734198136683	3	2	1	-6.79397746693103
chr1	201184097	206239968	0.10923513638755	297	0.059502272855921	0.808339802595618	15531	0.25899477197977	2	2	0	-6.76994865040488
chr1	206499927	206580084	0.368444031140906	11	0.097621067025887	0.90232315404625	105	0.276370832390716	3	2	1	-6.76351998758656
chr1	206603535	207812941	0.108990244809787	73	0.0776097764283616	0.84413160561447	3871	0.258739977450097	2	2	0	-6.78872851654988
chr1	207813601	212526013	0.113640557138119	124	0.0799324504187765	0.786385344154535	6310	0.271911780049339	2	2	0	-6.73421081318496
chr1	212534448	214625431	0.0898150217054929	59	0.066526858565384	0.817181385029851	2647	0.289147778113613	2	2	0	-6.81192603236347
chr1	214655701	214706946	0.363811354905409	9	0.0726282390748331	0.801457883522696	54	0.314929626205466	3	2	1	-6.76721128578255
chr1	214786982	218180888	0.0997729364601157	61	0.0424214993435802	0.828022873578224	3026	0.264716656175178	2	2	0	-6.84831359868463
chr1	218190873	220642559	0.132076974069589	45	0.0614217741801256	0.763447901944987	2751	0.25841302968243	2	2	0	-6.82635142456756
chr1	220662325	224180489	0.10252366625781	92	0.0558372693190414	0.797083100091457	4500	0.271993886557156	2	2	0	-6.75028993188751
chr1	224202478	225477793	0.195570280185479	14	0.145764826399871	0.788560222954021	2290	0.263102933163381	2	2	0	-6.93242701129794
chr1	225490809	227598121	0.0980007397071202	92	0.0626745169812597	0.799241815626557	4824	0.27702308570627	2	2	0	-6.7604461886911
chr1	227680835	227839081	0.245631365837283	9	0.1395251868939	0.792264392261941	173	0.303132075475605	4	3	1	-7.08734959418579
chr1	227841981	231298673	0.110914761090536	186	0.0563195043805469	0.788311019593757	7761	0.265279146030372	2	2	0	-6.7335013526398
chr1	231337939	231697030	0.166137739381384	9	0.126058518157243	0.801062749628612	1091	0.241042130750506	2	2	0	-6.85048945036355
chr1	231830295	234603386	0.100152838484086	77	0.0471553981951947	0.807357049095231	3235	0.281561421455819	2	2	0	-6.77563069163931
chr1	234735942	235628908	0.176033659155745	9	0.146121619816432	0.759270021210989	1486	0.273670452382751	2	2	0	-6.86082559679224
chr1	235647631	249230964	0.131573752248995	372	0.0842153660918299	0.796871894932663	19356	0.286573735695003	2	2	0	-6.79184181143742
chr2	38938	2223432	0.0964553505023781	56	0.0903666126139775	0.826613976092637	2225	0.285304004227468	2	2	0	-6.78832331056579
chr2	2270293	3047289	0.335170019375963	9	0.152888030924595	0.601693289179389	165	0.306484027645445	2	1	1	-7.25370455800415
chr2	3193040	10436183	0.0927726716086161	123	0.081378639745312	0.836665902851018	6880	0.298525391177011	2	2	0	-6.94812442444279
chr2	10539418	15841288	0.114451785482707	148	0.0580084378035422	0.814906797944013	5593	0.287414321282397	2	2	0	-6.78772215956548
chr2	15863087	28866469	0.109556187251618	272	0.0597894281769596	0.830310802350962	21520	0.268917342561307	2	2	0	-7.04741011099027
chr2	28866637	28964862	0.387004245204207	9	0.0988774494007607	0.605483109000438	81	0.270467115364932	2	1	1	-6.86093003841504
chr2	29063384	30865991	0.113110493297824	73	0.0608028321608652	0.812024181620054	2539	0.286097371535443	2	2	0	-6.7489291291817
chr2	30920818	37520079	0.101483432363715	217	0.0721173696314568	0.829622215271061	9457	0.30177207089094	2	2	0	-6.86856157236392
chr2	37756403	38298139	0.26122707998782	9	0.166747563700343	0.841416885424679	564	0.265428197849907	2	2	0	-7.21071491225282
chr2	38302177	71127794	0.105495640027929	695	0.0669137680776077	0.809429872207627	38659	0.284148438158735	2	2	0	-6.94715805607689
chr2	71205976	71766487	0.113291191008852	46	0.0481732982747358	0.815678062104002	1807	0.260726567738763	2	2	0	-6.74256491448331
chr2	71791577	72958333	0.0898985652688751	19	0.0433901112511361	0.857972445269629	1118	0.284724176795834	2	2	0	-6.92751246514816
chr2	73161551	75276290	0.100027284330406	140	0.0487903178734384	0.829636947776027	6800	0.248415891626558	2	2	0	-6.81949547705446
chr2	75425728	87096095	0.101079291281105	150	0.0637409733048716	0.826477258014128	10103	0.284448255758507	2	2	0	-6.96054122677402
chr2	87355925	87642073	0.399189283385854	12	0.12043868677766	0.881823434064795	415	0.323373207044557	2	1	1	-6.77613933550219
chr2	88005394	88883081	0.103337576414573	20	0.0600407756182588	0.853019144729264	1103	0.304037148946487	2	2	0	-6.77920266004086
chr2	89071235	89082520	0.374652470423607	13	0.0436357298905028	0.835603844189276	55	0.242261907137362	3	2	1	-6.83368306999783
chr2	89088575	89853161	0.130749622382773	43	0.0758631249818015	0.784010677853671	863	0.347020061795705	2	2	0	-6.77691862937694
chr2	89853177	89880167	0.345382939761352	18	0.139803036050326	1.13527990263681	50	0.717398638506244	3	2	1	-6.73750378231084
chr2	89934388	90061120	0.211971573160286	12	0.113636181818036	0.85855063067067	246	0.282747162214175	1	1	0	-7.08590261361402
chr2	90121845	92325258	0.36188738209206	551	0.107702216065049	0.912076037636232	2489	0.451106878785257	3	2	1	-6.9374191992072
chr2	95398525	95558414	0.342691182687352	71	0.135406782624373	0.917340958975762	420	0.410811015178594	3	2	1	-6.7572975952314
chr2	95613609	96514492	0.0950226915130975	20	0.0442529808689706	0.843781748112606	1708	0.283103663007259	2	2	0	-6.83671989036133
chr2	96521138	96614520	0.333408889362566	85	0.109627488681032	0.880831027479793	346	0.332106109042828	3	2	1	-6.78496760733113
chr2	96616149	96622402	0.426850023098728	66	0.0596439415774961	0.911009711171978	104	0.318774198220438	2	1	1	-6.73798348930123
chr2	96627942	97617227	0.11322098206451	45	0.052429606486828	0.825844595079868	3823	0.260799973895498	2	2	0	-6.7568364081052
chr2	97808723	98128300	0.364321110455124	62	0.0968619872787438	0.951001187940142	410	0.442895174621247	3	2	1	-6.75469905474016
chr2	98128313	98731935	0.155929289626857	29	0.109026728769632	0.825420880558807	1169	0.29241698164669	2	2	0	-6.84731424951462
chr2	98750250	107091242	0.100077053625717	209	0.0631080437347451	0.834986360070723	11491	0.287975042989288	2	2	0	-6.96510267730722
chr2	107096521	128345960	0.106316360250688	340	0.074528102496799	0.821852960503347	21085	0.291292011703957	2	2	0	-7.02668462498159
chr2	128350551	128891067	0.121974056026086	52	0.0640361505885708	0.811293352921022	2181	0.2759288632002	2	2	0	-6.75780999447145
chr2	128897455	130751141	0.134842578312429	18	0.0907349079980344	0.797139777191613	1310	0.303271135518315	2	2	0	-6.77969935548876
chr2	130751403	130877752	0.351216758917904	11	0.189020008560902	0.933879468500476	166	0.48912574193169	3	2	1	-6.74140526704514
chr2	130893888	130988421	0.0778733968194948	47	0.0454882241727502	0.900627700544016	681	0.323625786942398	3	3	0	-6.75363511663322
chr2	131026226	132175801	0.147747061844604	43	0.130445361159614	0.818714182075952	2097	0.296513491461757	2	2	0	-6.79582486081459
chr2	132177933	132304349	0.0808389743814603	95	0.0473847207242873	0.985691560353209	890	0.401918729581941	3	3	0	-6.73858115157078
chr2	132349509	132919614	0.202553709876864	44	0.115363848987787	0.804143970577363	519	0.306596508467515	2	2	0	-7.09711800287032
chr2	133010525	133020994	0.355650944637817	210	0.094154767080836	1.04497555426552	373	0.502266465615668	3	2	1	-6.7332836766911
chr2	133020998	133108752	0.356177326922008	212	0.0950630483753456	0.85175969211378	672	0.339377337816674	3	2	1	-6.76119844085487
chr2	133110872	170460321	0.103828736552098	485	0.0694699032810087	0.82056800151066	35209	0.272445537178079	2	2	0	-7.26355264066003
chr2	170487154	170735285	0.131634275171881	41	0.076507181234756	0.771594714849972	952	0.261746637095095	2	2	0	-6.78062906218184
chr2	170762566	175563179	0.100170224195138	101	0.0586974656629017	0.816484025368289	8239	0.279147439729101	2	2	0	-6.80501349336138
chr2	175584979	178121005	0.11770758396694	54	0.0441090067038119	0.793269865441228	2796	0.260418668843107	2	2	0	-6.75269373351921
chr2	178257214	186678887	0.0985439601314066	280	0.0571151125842318	0.850847802369741	12268	0.257459539624186	2	2	0	-7.20826185445139
chr2	186688944	186940347	0.430695916578744	9	0.0726741204128249	0.766154048483895	125	0.29067929051703	2	1	1	-6.7429373496795
chr2	187229671	190701872	0.103525975696962	110	0.0629340235969788	0.808364913315962	4615	0.261049905244769	2	2	0	-6.76465147832726
chr2	190788804	191064435	0.33370966440306	9	0.0969729343683071	0.821653848869263	243	0.302482169127151	3	2	1	-6.91132298795095
chr2	191064753	243005277	0.107850561595415	1478	0.0655720402398835	0.81840462475949	82615	0.271694146865955	2	2	0	-7.37015825305897
chr3	239245	10059436	0.0998413669000306	233	0.0619664032676997	0.793722191240595	10382	0.281427977866259	2	2	0	-6.75758648059652
chr3	10088299	10090862	0.390822720372676	11	0.054926231520931	1.02073054085442	25	0.426986073153056	5	3	2	-6.7480018490575
chr3	10119928	13367406	0.103863225720832	145	0.0628545941041703	0.805815678340762	6217	0.29225474202335	2	2	0	-6.75381478442546
chr3	13368892	16327855	0.0996803446633934	146	0.0473747704062398	0.827184134881684	6951	0.27198399826581	2	2	0	-6.82559288526161
chr3	16357978	44749259	0.110281635234064	659	0.0663550224145515	0.802577142125699	31681	0.273698326601146	2	2	0	-6.83586700589089
chr3	44749385	58118700	0.114290894034981	665	0.056107686576613	0.798522079573655	41686	0.255298544417947	2	2	0	-6.76913570667393
chr3	58121982	75539843	0.110847144271121	310	0.0829689829688082	0.791712678520147	14768	0.293930306907232	2	2	0	-6.74045826250811
chr3	75674207	75986924	0.34539682613841	961	0.100567809581669	0.991627088722314	1948	0.401356300388451	3	2	1	-6.75234823228642
chr3	75986961	90307719	0.102764655188517	66	0.0619826428820845	0.780773640364174	5571	0.304018461979585	2	2	0	-6.74500884119504
chr3	93592569	98540931	0.0990073298669031	131	0.0644310088630634	0.825936428538397	4339	0.296482964134156	2	2	0	-6.83468405930288
chr3	98540982	100585694	0.116571394323439	84	0.0645816705317747	0.795496258509406	2951	0.269279933291348	2	2	0	-6.74161686883509
chr3	100593659	122292124	0.102435822254696	526	0.0619586163452428	0.803049540745564	25726	0.269717519093888	2	2	0	-6.82801791462934
chr3	122292965	129800053	0.11237679381939	337	0.066265831821579	0.804804842170233	16591	0.279274379310288	2	2	0	-6.76739098548116
chr3	129800109	129805411	0.40675634763775	15	0.104421399011068	0.702330931976756	40	0.345624737214163	2	1	1	-6.74594306490908
chr3	129816961	176796985	0.107232025261594	768	0.0683793660073501	0.79043006536305	49762	0.264356284826436	2	2	0	-6.7495856920983
chr3	177417046	190577763	0.114053154168798	423	0.0649585659065861	0.790763482930988	21126	0.264510261801339	2	2	0	-6.74012615657203
chr3	190578566	195345099	0.097876423325445	110	0.0737278565448111	0.7906386202815	5397	0.272066448270185	2	2	0	-6.75125114509298
chr3	195345436	195515387	0.317280561621832	39	0.111154747391851	0.831063617021762	800	0.316710090461589	3	2	1	-6.88498663815037
chr3	195595513	197701434	0.111769981993228	128	0.0763909968491464	0.784084454898813	6377	0.273722078883108	2	2	0	-6.73335472988457
chr4	44242	85562	0.36687988077433	16	0.102987296951291	0.803892286368242	268	0.249872931735486	3	2	1	-6.77511870072386
chr4	86798	3575939	0.439788180802077	401	0.0691425757803118	1.38972697822134	12397	0.380167756626952	4	2	2	-6.77350297663109
chr4	3577989	3632140	0.298795706473501	76	0.060160969745357	1.35126547564673	188	0.411209275927098	4	3	1	-6.78584079455354
chr4	3632145	48988450	0.445127435859677	1221	0.0753285639610578	1.38828949833726	43292	0.434236292425801	4	2	2	-6.79697929848544
chr4	49094867	49644679	0.317234913137029	259	0.113633807134371	1.05821321043738	1086	0.542786889542284	3	2	1	-6.80815147275843
chr4	52726822	92103766	0.447338421727365	1239	0.0689326736240114	1.38260837465641	46021	0.396642921203015	4	2	2	-6.83269560106394
chr4	92522780	100109961	0.114070698515715	94	0.0637708780818425	0.767108333748923	4946	0.283233192294695	2	2	0	-6.76712716664214
chr4	100124716	102839287	0.110803824452056	48	0.0488246972733041	0.811953511553095	3126	0.266007912195354	2	2	0	-6.75819300049846
chr4	102951010	103561106	0.102975814731709	25	0.0639870559827012	0.782360919600345	748	0.259393552906238	2	2	0	-6.74067331700081
chr4	103571871	106925311	0.169679237791247	50	0.113993599891952	0.790305536789217	3953	0.246560714024866	2	2	0	-6.89350466386353
chr4	107454568	111398252	0.115045444021406	47	0.0561894591462575	0.789746141446725	4923	0.270382066817203	2	2	0	-6.73848246243072
chr4	111409705	169612528	0.108035030546468	915	0.073589264531997	0.785413572608167	49742	0.273864852332528	2	2	0	-6.73354316509392
chr4	169812313	185480531	0.105429502098957	195	0.0843299591112243	0.786010380445749	10900	0.299293627700254	2	2	0	-6.73495372131681
chr4	185480789	189663386	0.12209848751415	149	0.0926523331278207	0.781921060178098	5861	0.277693946166815	2	2	0	-6.74367123993331
chr4	190202693	191044220	0.32051327109742	333	0.120640415545019	0.896607181229295	1288	0.454183947393509	3	2	1	-6.88216989079623
chr5	163266	46009039	0.425469229536334	1170	0.0787948237492106	1.52575466328988	43788	0.471351325281837	4	2	2	-7.55392649313679
chr5	50045825	86633973	0.434795415303396	975	0.0733502243342708	1.52041612829598	41155	0.449544214282893	4	2	2	-7.4304585245786
chr5	86695274	87232690	0.12149633236307	9	0.173568270269783	1.41357800345968	237	0.460741383578313	4	4	0	-6.80300210079085
chr5	87428897	109220991	0.428663170790989	467	0.0675514146419623	1.49227834164569	16453	0.443390727770862	4	2	2	-7.00818845887191
chr5	110283752	110405675	0.300542201946961	28	0.0492577042559987	1.46999518688855	170	0.356505280907593	4	3	1	-6.82832680912901
chr5	110406742	180710469	0.439051457656512	2415	0.0734023491147343	1.53261442178609	103777	0.441132593330493	4	2	2	-8.1907851414729
chr6	242150	367552	0.437126573594848	17	0.040171873391276	0.771415447161133	267	0.231677556075286	2	1	1	-6.81856559481111
chr6	408012	32441276	0.111239724769249	1417	0.0666774264195046	0.798846130429415	51743	0.277368689212421	2	2	0	-6.80279509636297
chr6	32453388	32497847	0.315300581419884	39	0.120952913513687	0.42736007532622	105	0.40876765300008	3	2	1	-6.94212635311177
chr6	32497914	32522570	0.160082106643055	54	0.112297685153549	0.736155782508237	128	0.403132283169879	1	1	0	-6.76952113830707
chr6	32522702	32548870	0.328297022307249	61	0.12927123178078	1.16092061105333	106	0.476920579994868	3	2	1	-6.76353624014829
chr6	32548878	32549711	0.196332822664617	28	0.155092441285562	0.945936782278897	52	0.564686407721008	6	5	1	-6.73393943084701
chr6	32549771	32552060	0.365744460864801	17	0.146759256647629	0.692569492113689	38	0.379237180746183	3	2	1	-6.73694975696981
chr6	32552067	32557271	0.185549090089512	21	0.145687875757927	1.04440409440795	29	0.631192668469037	1	1	0	-6.73850582316707
chr6	32557278	32584183	0.344032677726229	20	0.105348282028307	1.0649265626527	41	0.376543914453806	3	2	1	-6.74273866191323
chr6	32604968	32629380	0.0521673582465603	152	0.0252523789381427	1.64515163314057	283	0.599761321931455	5	5	0	-6.73472378500372
chr6	32629400	32810443	0.0856269526217874	141	0.0620087706644072	0.995605909894937	771	0.416984460184921	3	3	0	-6.74460263008506
chr6	32813279	33054091	0.127960358034884	91	0.0447536602960038	0.744057086233745	994	0.260605344211322	2	2	0	-6.83273591293882
chr6	33054167	33054721	0.256125962452003	28	0.0471567239506373	0.416986392824199	45	0.182738088779841	12	9	3	-6.78907256629804
chr6	33054807	33324527	0.122530234952401	99	0.0782631193628363	0.798505359515052	1995	0.258495054945294	2	2	0	-6.74863066774372
chr6	33333446	35610308	0.0993405968852422	133	0.055387967589974	0.801186365293605	6491	0.274223383603054	2	2	0	-6.76288927859907
chr6	35716641	36355372	0.109392327576953	37	0.0822218671366409	0.813914352301094	2199	0.296401585774597	2	2	0	-6.73856711934773
chr6	36355483	44216289	0.111392380861078	392	0.0613190758734524	0.802687417707458	20076	0.264269801412135	2	2	0	-6.76457728047583
chr6	44216533	52143987	0.0994496352508404	161	0.0502554599796278	0.825012768222705	8752	0.263494433246679	2	2	0	-6.92042162305732
chr6	52217067	52713851	0.119679914122295	41	0.0528100946558608	0.799372338170072	1150	0.267414219653792	2	2	0	-6.75373333114081
chr6	52724146	57054843	0.128093316276606	133	0.100500111937402	0.79145351226907	6813	0.253388643726985	2	2	0	-6.75434483182472
chr6	57188889	57243154	0.313733250940789	9	0.152092168693124	0.72737562898419	73	0.316577104013206	3	2	1	-6.83521431523563
chr6	57244492	57255189	0.439240331817712	30	0.0520482093059312	0.909146922087857	77	0.291868058258018	2	1	1	-6.80056699654975
chr6	57268765	58779097	0.331987456243283	316	0.101810599603783	0.791612978561493	1287	0.408420525018506	2	1	1	-7.16813897382498
chr6	62310550	62887099	0.0969364528332562	9	0.0251346374551136	0.822087580205978	203	0.319775138875755	2	2	0	-6.90165358928323
chr6	63787440	64151093	0.210654786378438	9	0.171455614599749	0.794353211374616	303	0.297247004007415	2	2	0	-6.93269113327838
chr6	64153691	129796620	0.113466513067394	1182	0.0700811217426382	0.784049892310658	61453	0.270558448082347	2	2	0	-6.73631974073951
chr6	129854673	129921578	0.29659598316317	9	0.102078401241399	0.737174597453283	115	0.266414569434589	4	3	1	-6.97043487367489
chr6	129932648	136515751	0.110204510019043	134	0.073452849638146	0.793418003750068	8165	0.257498060261497	2	2	0	-6.73894697773908
chr6	136582113	136599842	0.364623410030412	13	0.123039653812323	0.78342344671065	155	0.185127416351216	3	2	1	-6.76911942512922
chr6	136882717	160132571	0.110462185905849	621	0.070399166928843	0.783018573350414	29421	0.27863596916455	2	2	0	-6.73490613144162
chr6	160132591	160169258	0.239625681740932	9	0.153512304971874	0.706454603976988	166	0.320457010505823	1	1	0	-6.85286801984155
chr6	160174303	167347336	0.112659426639628	175	0.0875178037716412	0.809674509974849	7466	0.29495282383419	2	2	0	-6.77845974853294
chr6	167411115	167411298	0.394956033136524	11	0.0680916494679981	1.23338067633098	15	0.24558873869017	10	6	4	-6.73476216890665
chr6	167424402	170903734	0.122224797422557	161	0.0791960776249691	0.810849545706686	4967	0.28025498597818	2	2	0	-6.77351917175497
chr7	116839	57927891	0.422827273620222	2686	0.0815410088431762	1.51911898890636	77180	0.467445966019836	4	2	2	-7.66348463456936
chr7	61059805	63275973	0.32676338483501	76	0.106552469572178	1.46426533319028	1145	0.561788079176631	4	3	1	-6.85109654811067
chr7	63325944	66887704	0.426271856281333	363	0.075892181504763	1.44780102791716	7490	0.479210710699317	4	2	2	-6.74628197547442
chr7	66900797	68414340	0.288081399548137	39	0.12394845147674	1.15039758972804	1054	0.570045740459813	4	3	1	-6.83960317957278
chr7	68490549	100549159	0.435768379610022	1137	0.0786202455562313	1.48699044177182	49859	0.449187821407338	4	2	2	-7.09233833868676
chr7	100549253	100617015	0.361213899438774	245	0.0829574066302763	1.67042131669063	509	0.472473716752892	6	4	2	-6.75902935533367
chr7	100617038	137198828	0.434796946085121	1219	0.0741396841655747	1.51990607810957	47403	0.450582673845021	4	2	2	-7.42232400772001
chr7	137341178	137560697	0.228519847908191	9	0.11569007928273	1.38729275231911	131	0.377200351416368	5	4	1	-6.77224486244993
chr7	137563434	141957653	0.440898806291141	234	0.0561114798047422	1.54708580753908	10583	0.452030230060991	4	2	2	-6.9302556037593
chr7	142008308	142045912	0.249504902792923	33	0.0379075080513962	1.82844466154365	155	0.474872466463482	9	7	2	-6.80312835857358
chr7	142099968	142480466	0.35545357551274	262	0.0900309603447395	1.80660030649579	1147	0.492844562019184	6	4	2	-6.75021725047033
chr7	142481531	142498673	0.218429207794956	15	0.0755153721342312	1.74239119155044	100	0.61142898395827	10	8	2	-6.74409270757199
chr7	142498687	151971075	0.427152257795582	522	0.0841793265070788	1.52932129514331	16568	0.420447774124637	4	2	2	-6.98290649879792
chr7	151971092	152113192	0.327598011397292	131	0.124962028290143	1.15087365494103	540	0.494304673487483	3	2	1	-6.76791716225756
chr7	152113209	159090006	0.424543792185256	346	0.0731952943731457	1.50750165797216	8457	0.46987777064904	4	2	2	-6.83921098354277
chr8	168364	7155219	0.0905848237787897	219	0.0805661063393228	0.973433956294866	5895	0.367651748330784	3	3	0	-7.12830949934378
chr8	7213977	8061277	0.32525090088249	41	0.180445978673708	1.063366880889	695	0.58273501270335	3	2	1	-6.75305952252504
chr8	8176221	12042880	0.0786106830335324	165	0.0694111426630806	0.976785476332088	5501	0.333695095078105	3	3	0	-6.98117213825131
chr8	12043039	12425753	0.296484943885585	21	0.143329905828344	0.867820314713336	300	0.409760020096055	3	2	1	-6.91077917945064
chr8	12425771	43056492	0.0895032542469941	964	0.0634820710574465	0.972156627174509	45566	0.333756971609597	3	3	0	-8.41384185422277
chr8	43079868	43822531	0.299883429443136	38	0.120134111876749	0.966293243258086	479	0.439412216716114	3	2	1	-6.90175455734312
chr8	46843735	52721958	0.0851403113781948	19	0.0591166949831517	0.973766678113216	4624	0.340310700620682	3	3	0	-7.11379706089826
chr8	52730441	52733128	0.344076855956761	18	0.108365937778382	0.991697349162448	75	0.219228789126752	3	2	1	-6.74238969558338
chr8	52746153	144293761	0.0866408528258828	1564	0.0621360722291737	0.971899521361833	87161	0.335744449599668	3	3	0	-10.2326089254088
chr8	144295321	144400089	0.0870308362986288	26	0.0319911526230901	0.921933706796004	392	0.319165303140708	3	3	0	-6.78553530793517
chr8	144403449	144689146	0.0772716028161749	48	0.0667985984001682	0.974724429195401	1202	0.333772676351441	3	3	0	-6.75334613712371
chr8	144689588	144789973	0.158178928197481	9	0.147701557202353	0.982318653237813	419	0.28211698893136	2	2	0	-6.83336426787917
chr8	144801243	146203412	0.104220823201317	76	0.0877552297636853	0.940435547616982	6526	0.263553626655987	3	3	0	-7.03970071207744
chr9	14665	19705432	0.104493902107957	399	0.0701918866097209	0.795204005217513	18628	0.286623729891895	2	2	0	-6.75833429527156
chr9	20096087	30671641	0.123431241868845	176	0.0662878509857703	0.758174406807989	6513	0.294440320873094	2	2	0	-6.8476596726894
chr9	30689445	30689856	0.399311509753134	10	0.0577865805260087	0.950953804816599	20	0.173669407662647	5	3	2	-6.73585354162671
chr9	31003587	33135238	0.0998851315295956	82	0.054576430085406	0.81923526983745	2349	0.296889241497117	2	2	0	-6.77969920365795
chr9	33385863	33396832	0.330715611011876	27	0.0883112373589831	0.890020924053066	81	0.327838540507329	3	2	1	-6.78985565503044
chr9	33441826	33754602	0.140449833424521	22	0.0911138980849926	0.811433749489192	906	0.272118380177384	2	2	0	-6.80128057730273
chr9	33794894	33802647	0.400759096305447	61	0.0854578539909771	1.15477637056037	201	0.348919477303562	5	3	2	-6.73912195717183
chr9	33803239	34838003	0.180626695295139	67	0.0925585687425575	0.803750891291615	3447	0.282399026430638	2	2	0	-7.06615595728323
chr9	34893216	35847439	0.100723565820761	30	0.0658468180573356	0.797398577973033	4334	0.215330053275551	2	2	0	-6.74809472677276
chr9	35854437	40499944	0.118671963114822	112	0.0663875923615431	0.795508336091369	5906	0.286511888013293	2	2	0	-6.74826519090487
chr9	40747383	46916152	0.34994446516881	144	0.117825512511516	0.813398828000683	1283	0.448984314278043	2	1	1	-6.97100792355169
chr9	65599071	70483778	0.331082108760512	840	0.10731714187957	0.959277789258779	2823	0.422582751560138	3	2	1	-7.03222635946238
chr9	70483940	135863485	0.107662319950839	1823	0.065033591796528	0.802560494830178	102551	0.281179282410711	2	2	0	-6.95350308375218
chr9	135863502	135900874	0.325187753558777	9	0.154382641511279	0.881669512155822	142	0.322110309821244	3	2	1	-6.76889882341422
chr9	135906057	136080746	0.0860423570081457	27	0.035122901839373	0.834697031564106	799	0.287923197138649	3	3	0	-6.84496470073049
chr9	136081133	136083801	0.349739317475873	9	0.1474647792224	0.877501556136904	59	0.254737468139013	3	2	1	-6.735825110235
chr9	136090813	137733937	0.10527846034492	149	0.0451906195069317	0.79184031857801	4976	0.279822567609373	2	2	0	-6.740824306939
chr9	137740841	137742043	0.316082430612222	10	0.0436985888406784	0.862413457424841	31	0.203341246100223	10	7	3	-6.77362127664667
chr9	137772664	139990906	0.106874517835512	305	0.068408732646714	0.775506324725192	8579	0.262671484733236	2	2	0	-6.73760319494187
chr9	139992479	139998042	0.339983374733626	17	0.116025605693186	0.954410505174846	108	0.238118299758376	3	2	1	-6.74757782230814
chr9	140002220	141017969	0.126843466510678	84	0.096322175850257	0.760464391188653	4439	0.239340840105495	2	2	0	-6.76215795088134
chr9	141065385	141071552	0.32541848369648	9	0.162584166237402	0.85874835780768	63	0.34849416979331	3	2	1	-6.75790706808038
chr10	94026	38385802	0.111427014785526	960	0.0747323963866451	0.788454525361562	46648	0.298028322500496	2	2	0	-6.73673319602354
chr10	38562855	39147119	0.373261731643761	113	0.103390884969695	0.822177593143996	811	0.350349300173777	2	1	1	-6.86884317626997
chr10	42356739	43202213	0.331549887752721	195	0.121822067261644	0.835074476683039	1412	0.342451810053076	3	2	1	-7.05588463383834
chr10	43292647	44497073	0.120164282130977	37	0.0700555549601941	0.801424234547074	1818	0.290809126728985	2	2	0	-6.74866099773865
chr10	44684707	46187607	0.104288108076866	45	0.0465394695094628	0.816855790529069	2104	0.269613166119982	2	2	0	-6.76145512687413
chr10	46194651	47420614	0.373217307873123	99	0.122986401347922	0.711786443652247	1181	0.282199684203692	2	1	1	-6.91405195538085
chr10	47594521	51556921	0.110949948803314	142	0.0797035136296174	0.800660016226818	5452	0.272904767299877	2	2	0	-6.74465988944512
chr10	51623004	51633027	0.460188177029497	10	0.0392118179464644	0.809667432672854	44	0.164367483590075	2	1	1	-7.25703101862642
chr10	51748721	73579868	0.108593843001041	436	0.0699401755477276	0.796191544997797	23044	0.282422952298056	2	2	0	-6.76293974000169
chr10	73583520	74322859	0.0935211715709436	40	0.0463658735577065	0.803360144693776	1577	0.297303320238686	2	2	0	-6.81184128677822
chr10	74428218	75007142	0.353947062469286	9	0.122647643452471	0.770172845519656	1464	0.252720498335269	2	1	1	-6.91386265002533
chr10	75007143	94820860	0.112700858017428	418	0.0844415286456153	0.791715740441213	26042	0.281809247811976	2	2	0	-6.74272128317232
chr10	94822686	95073046	0.336637838166975	9	0.140931228303422	0.798874320671679	353	0.267382841821547	3	2	1	-6.94446601276828
chr10	95088774	126676837	0.114119413835321	908	0.0690714921482991	0.798153236208542	54253	0.2690040647241	2	2	0	-6.80067125013048
chr10	126677308	126692009	0.354411707726382	40	0.0912810221239881	0.827992416827836	138	0.216926248776468	3	2	1	-6.74798551965696
chr10	126855991	127531514	0.123989037275516	24	0.0644427057070122	0.804910347385714	1106	0.297341915958936	2	2	0	-6.76325139138709
chr10	127576244	127616457	0.326343794994039	131	0.109421915573394	1.04888862084305	322	0.42701024769889	3	2	1	-6.78117593636414
chr10	127668317	135094925	0.10630712260437	208	0.0964832337758813	0.810717827382009	8097	0.307667725977298	2	2	0	-6.78045536526842
chr10	135105287	135474169	0.358475317919999	159	0.11618895497636	0.850021060161453	1805	0.304220149883659	3	2	1	-6.87942411887429
chr10	135474222	135491194	0.252312384167381	11	0.132462275933394	0.694167874471038	25	0.522514666460825	4	3	1	-6.77909499297251
